104900	test_g1_0767	0160991	100	20	0	0	1	20	22908967	22908948	0.003	40.1
107851	test_g1_0597	0160881	100	18	0	0	8	25	41865863	41865880	0.05	36.2
114927	test_g1_0766	0160881	100	20	0	0	1	20	25789952	25789933	0.003	40.1
120202	test_g1_0277	0160931	100	21	0	0	1	21	21221761	21221781	0.000814	42.1
122685	test_g1_0374	0161021	100	20	0	0	1	20	7617812	7617793	0.003	40.1
124767	test_g1_1066	0160921	100	26	0	0	1	26	37985023	37985048	8.45e-07	52
125462	test_g1_0646	0160971	100	20	0	0	1	20	37997364	37997383	0.003	40.1
128530	test_g1_0009	0160881	100	22	0	0	1	22	7943646	7943625	0.000206	44.1
129118	test_g1_0088	0160881	100	20	0	0	1	20	578581	578562	0.003	40.1
131179	test_g1_0853	0160901	100	15	0	0	1	15	8338673	8338687	3.1	30.2
133231	test_g1_0291	0161071	100	23	0	0	4	26	39330921	39330943	5.21e-05	46.1
133689	test_g1_0109	0161071	100	20	0	0	1	20	44619491	44619510	0.003	40.1
135095	test_g1_0059	0160881	100	15	0	0	8	22	16640259	16640245	3.1	30.2
135620	test_g1_0874	0160961	100	22	0	0	1	22	13183315	13183336	0.000206	44.1
139329	test_g1_0821	0160941	100	19	0	0	1	19	18692090	18692108	0.013	38.2
141991	test_g1_0660	0160891	100	20	0	0	1	20	14489352	14489333	0.003	40.1
146187	test_g1_0753	0161021	100	20	0	0	1	20	17555063	17555044	0.003	40.1
147845	test_g1_0004	0160941	100	20	0	0	1	20	26111581	26111600	0.003	40.1
152921	test_g1_0330	0160881	100	26	0	0	1	26	13765313	13765288	8.45e-07	52
156195	test_g1_0918	0160901	100	21	0	0	1	21	43067938	43067918	0.000814	42.1
159358	test_g1_0288	0160951	100	20	0	0	1	20	8037986	8038005	0.003	40.1
160875	test_g1_0346	0160891	100	20	0	0	1	20	11269787	11269806	0.003	40.1
166170	test_g1_0647	0160931	100	19	0	0	1	19	35965028	35965046	0.013	38.2
173326	test_g1_0983	0160881	100	27	0	0	1	27	824739	824713	2.14e-07	54
175212	test_g1_0691	0160881	100	14	0	0	4	17	53941913	53941926	12	28.2
176649	test_g1_0708	0161011	100	18	0	0	1	18	9653733	9653750	0.05	36.2
177090	test_g1_0998	0161061	100	29	0	0	1	29	44401511	44401483	1.37e-08	58
183931	test_g1_1055	0161071	100	21	0	0	1	21	38956330	38956350	0.000814	42.1
184664	test_g1_0149	0160881	100	19	0	0	1	19	9858248	9858230	0.013	38.2
185994	test_g1_0247	0160891	100	15	0	0	1	15	45041300	45041286	3.1	30.2
187000	test_g1_0790	0160881	100	14	0	0	7	20	36334895	36334882	12	28.2
187576	test_g1_0936	0160911	100	17	0	0	3	19	42236089	42236073	0.2	34.2
189882	test_g1_0329	0161001	100	21	0	0	1	21	6410925	6410945	0.000814	42.1
194521	test_g1_0938	0160881	100	15	0	0	4	18	53489589	53489575	3.1	30.2
195077	test_g1_0252	0160951	100	14	0	0	1	14	39650078	39650065	12	28.2
195741	test_g1_0124	0160961	100	25	0	0	1	25	45184933	45184909	3.34e-06	50.1
198109	test_g1_0501	0160951	100	17	0	0	9	25	35087621	35087605	0.2	34.2
198568	test_g1_0891	0161001	100	22	0	0	1	22	25909632	25909653	0.000206	44.1
199544	test_g1_0592	0160881	100	15	0	0	5	19	54777133	54777147	3.1	30.2
200628	test_g1_0260	0161061	96	25	1	0	1	25	7273736	7273712	0.000814	42.1
202809	test_g1_0496	0160911	100	19	0	0	1	19	8963759	8963741	0.013	38.2
205506	test_g1_0877	0160891	100	17	0	0	1	17	26030079	26030095	0.2	34.2
216713	test_g1_0702	0161071	100	24	0	0	3	26	2000297	2000320	1.32e-05	48.1
221684	test_g1_0036	0161061	100	20	0	0	1	20	46020151	46020170	0.003	40.1
224769	test_g1_0308	0161021	100	20	0	0	1	20	563629	563610	0.003	40.1
228124	test_g1_0407	0160901	100	20	0	0	1	20	4617139	4617120	0.003	40.1
230634	test_g1_1089	0161051	100	20	0	0	1	20	4213836	4213817	0.003	40.1
233385	test_g1_0192	0160891	100	20	0	0	1	20	42949199	42949180	0.003	40.1
236126	test_g1_1086	0160881	100	22	0	0	1	22	6198645	6198666	0.000206	44.1
243924	test_g1_0892	0160931	100	14	0	0	6	19	7572752	7572765	12	28.2
244708	test_g1_0801	0161031	100	27	0	0	1	27	18289373	18289347	2.14e-07	54
246791	test_g1_0489	0160971	100	15	0	0	6	20	49921151	49921165	3.1	30.2
247357	test_g1_0190	0160911	100	18	0	0	1	18	48750571	48750588	0.05	36.2
250837	test_g1_1008	0160991	100	22	0	0	1	22	36206006	36206027	0.000206	44.1
251691	test_g1_0907	0160901	100	14	0	0	5	18	43271998	43271985	12	28.2
252662	test_g1_0285	0160951	100	20	0	0	4	23	17852404	17852423	0.003	40.1
254185	test_g1_0532	0160981	100	14	0	0	7	20	9124921	9124908	12	28.2
254341	test_g1_1041	0160951	95.455	22	1	0	6	27	4177208	4177229	0.05	36.2
257125	test_g1_0781	0204551	100	19	0	0	1	19	305827	305809	0.013	38.2
258315	test_g1_0893	0160901	100	20	0	0	2	21	19360581	19360562	0.003	40.1
259580	test_g1_0257	0160971	100	21	0	0	1	21	4883159	4883139	0.000814	42.1
275564	test_g1_0082	0160911	100	17	0	0	2	18	169554	169570	0.2	34.2
277002	test_g1_0010	0160951	100	19	0	0	1	19	9247139	9247121	0.013	38.2
278404	test_g1_0191	0161041	100	15	0	0	1	15	1933154	1933140	3.1	30.2
278505	test_g1_0600	0161031	100	20	0	0	2	21	7061172	7061153	0.003	40.1
280409	test_g1_0657	0160881	100	20	0	0	1	20	43517704	43517685	0.003	40.1
281455	test_g1_0970	0160891	100	19	0	0	1	19	20964690	20964672	0.013	38.2
288266	test_g1_0438	0160881	100	20	0	0	1	20	54187169	54187150	0.003	40.1
289061	test_g1_1069	0160881	100	20	0	0	1	20	8284144	8284163	0.003	40.1
291323	test_g1_0693	0161051	100	19	0	0	1	19	37238124	37238106	0.013	38.2
294785	test_g1_0815	0161011	100	20	0	0	1	20	18986086	18986067	0.003	40.1
296643	test_g1_0384	0160921	100	21	0	0	1	21	34730518	34730498	0.000814	42.1
301465	test_g1_0549	0160941	100	16	0	0	6	21	7851842	7851857	0.78	32.2
302283	test_g1_0183	0160891	100	21	0	0	1	21	26034917	26034937	0.000814	42.1
303605	test_g1_0714	0161001	100	20	0	0	2	21	14785140	14785159	0.003	40.1
306269	test_g1_0263	0161021	100	23	0	0	1	23	2221006	2220984	5.21e-05	46.1
307421	test_g1_0480	0161071	100	20	0	0	1	20	4170264	4170283	0.003	40.1
309534	test_g1_0377	0160881	100	20	0	0	1	20	6032670	6032689	0.003	40.1
318565	test_g1_0335	0160891	100	16	0	0	1	16	10084879	10084894	0.78	32.2
319491	test_g1_0622	0161051	100	20	0	0	1	20	4730898	4730879	0.003	40.1
320036	test_g1_0993	0161071	100	21	0	0	1	21	34361270	34361290	0.000814	42.1
320783	test_g1_0795	0160881	100	27	0	0	1	27	25975511	25975537	2.14e-07	54
322531	test_g1_0064	0160881	100	20	0	0	1	20	3514890	3514871	0.003	40.1
324652	test_g1_0741	0160921	100	18	0	0	1	18	9957856	9957873	0.05	36.2
325968	test_g1_1093	0160881	100	19	0	0	3	21	52554398	52554380	0.013	38.2
328266	test_g1_0956	0160941	100	25	0	0	1	25	37811032	37811008	3.34e-06	50.1
330239	test_g1_0746	0160901	100	20	0	0	1	20	803071	803052	0.003	40.1
332793	test_g1_0518	0161061	100	18	0	0	7	24	5041507	5041524	0.05	36.2
334886	test_g1_0863	0161051	100	15	0	0	3	17	58121616	58121602	3.1	30.2
335315	test_g1_0664	0160961	100	15	0	0	4	18	18973764	18973750	3.1	30.2
336163	test_g1_0066	0161011	100	20	0	0	1	20	218388	218407	0.003	40.1
337069	test_g1_0857	0161051	100	18	0	0	2	19	5183605	5183588	0.05	36.2
338516	test_g1_0193	0161051	100	20	0	0	1	20	42613280	42613299	0.003	40.1
339155	test_g1_0347	0161001	100	17	0	0	4	20	38108711	38108695	0.2	34.2
340323	test_g1_0411	0160891	100	14	0	0	7	20	17081885	17081898	12	28.2
341348	test_g1_0482	0161031	100	24	0	0	1	24	29895716	29895693	1.32e-05	48.1
342114	test_g1_0848	0160991	100	26	0	0	1	26	23659967	23659992	8.45e-07	52
342916	test_g1_0195	0160921	100	19	0	0	7	25	8683466	8683484	0.013	38.2
352753	test_g1_0717	0161071	100	16	0	0	3	18	33587806	33587821	0.78	32.2
354013	test_g1_0144	0161021	100	17	0	0	2	18	24913038	24913022	0.2	34.2
354655	test_g1_0358	0161051	100	23	0	0	1	23	58944835	58944813	5.21e-05	46.1
356003	test_g1_0535	0161041	100	19	0	0	7	25	4971939	4971921	0.013	38.2
359389	test_g1_0869	0160891	100	15	0	0	1	15	38843199	38843185	3.1	30.2
359706	test_g1_0087	0160891	100	14	0	0	5	18	27066907	27066920	12	28.2
359980	test_g1_0561	0160881	100	20	0	0	1	20	6028206	6028187	0.003	40.1
368662	test_g1_0991	0160981	100	26	0	0	1	26	8086850	8086875	8.45e-07	52
370232	test_g1_0929	0160961	95	20	1	0	1	20	592826	592807	0.78	32.2
374300	test_g1_0913	0160921	100	16	0	0	5	20	36558675	36558660	0.78	32.2
376791	test_g1_0014	0161041	100	25	0	0	1	25	13819972	13819996	3.34e-06	50.1
378763	test_g1_0577	0160881	100	20	0	0	1	20	51444331	51444312	0.003	40.1
380774	test_g1_0527	0160881	100	19	0	0	8	26	46107409	46107427	0.013	38.2
386566	test_g1_0051	0161001	100	18	0	0	6	23	17555774	17555791	0.05	36.2
390324	test_g1_0611	0160881	100	18	0	0	1	18	8126515	8126532	0.05	36.2
392197	test_g1_0765	0160901	100	20	0	0	1	20	27946777	27946758	0.003	40.1
393368	test_g1_0401	0160971	100	25	0	0	1	25	46966253	46966229	3.34e-06	50.1
396111	test_g1_0049	0161011	100	19	0	0	6	24	6452290	6452308	0.013	38.2
396991	test_g1_0198	0160881	100	20	0	0	1	20	12491343	12491362	0.003	40.1
410757	test_g1_0930	0160891	100	16	0	0	5	20	27550812	27550797	0.78	32.2
418434	test_g1_0856	0160891	100	15	0	0	9	23	29250650	29250636	3.1	30.2
418633	test_g1_0870	0160921	100	30	0	0	1	30	1373977	1374006	3.46e-09	60
421876	test_g1_0342	0161021	100	17	0	0	4	20	8351733	8351717	0.2	34.2
422850	test_g1_0896	0160901	100	15	0	0	7	21	43452854	43452868	3.1	30.2
423297	test_g1_0703	0161001	100	20	0	0	1	20	37891070	37891089	0.003	40.1
423828	test_g1_0838	0160881	100	14	0	0	2	15	45647221	45647234	12	28.2
424920	test_g1_0941	0160901	100	21	0	0	1	21	614279	614259	0.000814	42.1
431328	test_g1_0615	0160961	100	18	0	0	1	18	25849927	25849944	0.05	36.2
434240	test_g1_0885	0161001	100	16	0	0	1	16	42780318	42780303	0.78	32.2
435757	test_g1_0369	0160961	100	23	0	0	1	23	5747229	5747251	5.21e-05	46.1
436002	test_g1_0799	0161051	100	22	0	0	1	22	52116961	52116982	0.000206	44.1
436473	test_g1_0739	0160921	100	15	0	0	3	17	25688603	25688617	3.1	30.2
437035	test_g1_0554	0161011	100	20	0	0	1	20	1625743	1625724	0.003	40.1
441038	test_g1_0080	0160921	100	20	0	0	1	20	26518084	26518065	0.003	40.1
451296	test_g1_0240	0160881	100	20	0	0	1	20	43320668	43320649	0.003	40.1
453349	test_g1_0865	0160971	100	16	0	0	1	16	1085114	1085129	0.78	32.2
454651	test_g1_0587	0161061	100	26	0	0	1	26	2660712	2660737	8.45e-07	52
458122	test_g1_0731	0160921	100	22	0	0	1	22	30543172	30543193	0.000206	44.1
459288	test_g1_0303	0161061	100	22	0	0	2	23	37935710	37935731	0.000206	44.1
460618	test_g1_0423	0160891	100	20	0	0	1	20	4259831	4259812	0.003	40.1
463482	test_g1_1015	0160941	100	15	0	0	1	15	21475915	21475929	3.1	30.2
464449	test_g1_0202	0160911	100	14	0	0	1	14	41583710	41583697	12	28.2
465052	test_g1_0920	0161031	100	18	0	0	1	18	5864451	5864468	0.05	36.2
466268	test_g1_0574	0160961	100	22	0	0	1	22	40727228	40727207	0.000206	44.1
466690	test_g1_0560	0160881	100	14	0	0	2	15	45561168	45561181	12	28.2
468034	test_g1_0974	0161001	100	16	0	0	11	26	10420396	10420411	0.78	32.2
468740	test_g1_0481	0160891	100	21	0	0	1	21	41584396	41584416	0.000814	42.1
472252	test_g1_0981	0160911	100	14	0	0	6	19	24659555	24659542	12	28.2
472702	test_g1_0005	0161041	100	20	0	0	1	20	1258859	1258840	0.003	40.1
474845	test_g1_0221	0160881	100	22	0	0	2	23	52753023	52753044	0.000206	44.1
476024	test_g1_0137	0160881	100	21	0	0	1	21	10596742	10596722	0.000814	42.1
479461	test_g1_0940	0161051	100	17	0	0	2	18	12538426	12538442	0.2	34.2
482215	test_g1_0028	0161011	100	20	0	0	1	20	10905906	10905887	0.003	40.1
483067	test_g1_0370	0160901	100	16	0	0	6	21	34955455	34955470	0.78	32.2
487173	test_g1_0441	0161011	100	23	0	0	1	23	27032015	27031993	5.21e-05	46.1
490176	test_g1_0440	0160971	100	21	0	0	4	24	39426820	39426800	0.000814	42.1
492182	test_g1_0424	0161041	100	20	0	0	1	20	19496211	19496230	0.003	40.1
494469	test_g1_0148	0160881	100	20	0	0	1	20	36924904	36924885	0.003	40.1
499216	test_g1_1056	0161041	100	16	0	0	1	16	4519946	4519931	0.78	32.2
500504	test_g1_0655	0160951	100	24	0	0	1	24	9039384	9039407	1.32e-05	48.1
501874	test_g1_0325	0160881	100	19	0	0	1	19	11866638	11866620	0.013	38.2
502988	test_g1_0654	0160881	100	21	0	0	1	21	16694998	16695018	0.000814	42.1
509974	test_g1_1063	0160921	100	14	0	0	7	20	39076803	39076816	12	28.2
510397	test_g1_0876	0161071	100	19	0	0	1	19	45555868	45555886	0.013	38.2
510620	test_g1_0610	0160951	100	20	0	0	1	20	9966813	9966794	0.003	40.1
512132	test_g1_0704	0160991	100	21	0	0	1	21	38677077	38677057	0.000814	42.1
516859	test_g1_0306	0160941	100	21	0	0	1	21	27089334	27089314	0.000814	42.1
534134	test_g1_0738	0161001	100	21	0	0	1	21	5151389	5151369	0.000814	42.1
538333	test_g1_0483	0160941	100	18	0	0	3	20	3370134	3370151	0.05	36.2
539532	test_g1_0773	0160881	100	20	0	0	1	20	47178428	47178409	0.003	40.1
540316	test_g1_1061	0160991	100	17	0	0	4	20	15394298	15394314	0.2	34.2
540807	test_g1_0120	0160881	100	22	0	0	1	22	38420722	38420701	0.000206	44.1
542013	test_g1_0697	0161001	100	18	0	0	5	22	37246204	37246187	0.05	36.2
542386	test_g1_0353	0160891	100	20	0	0	1	20	11693574	11693555	0.003	40.1
545187	test_g1_0055	0161051	100	15	0	0	6	20	36014608	36014622	3.1	30.2
545598	test_g1_1010	0160911	100	17	0	0	4	20	24152958	24152974	0.2	34.2
546762	test_g1_0648	0161051	100	23	0	0	1	23	39731716	39731694	5.21e-05	46.1
547734	test_g1_0711	0160961	100	20	0	0	1	20	45086981	45086962	0.003	40.1
552424	test_g1_0178	0161031	100	16	0	0	2	17	12225455	12225440	0.78	32.2
553333	test_g1_0050	0160951	100	16	0	0	4	19	15028769	15028754	0.78	32.2
558763	test_g1_0079	0160911	100	20	0	0	1	20	3409342	3409323	0.003	40.1
564818	test_g1_0564	0161061	100	20	0	0	1	20	43720304	43720323	0.003	40.1
568661	test_g1_0616	0161011	100	28	0	0	1	28	41143664	41143691	5.41e-08	56
569817	test_g1_0967	0160981	100	20	0	0	4	23	826290	826309	0.003	40.1
570064	test_g1_0925	0161051	100	20	0	0	1	20	45469740	45469721	0.003	40.1
572165	test_g1_0782	0160881	100	16	0	0	4	19	16744068	16744053	0.78	32.2
575067	test_g1_0102	0161011	100	21	0	0	1	21	28533907	28533887	0.000814	42.1
581179	test_g1_0640	0161011	100	18	0	0	1	18	43407978	43407995	0.05	36.2
582262	test_g1_0264	0160881	100	20	0	0	1	20	6117540	6117521	0.003	40.1
594924	test_g1_0858	0161051	100	17	0	0	3	19	28318862	28318846	0.2	34.2
597458	test_g1_1091	0160941	100	24	0	0	1	24	12326874	12326851	1.32e-05	48.1
599723	test_g1_0311	0160901	96.296	27	0	1	1	27	30778928	30778953	0.013	38.2
603284	test_g1_0199	0160881	100	25	0	0	1	25	6159195	6159219	3.34e-06	50.1
608155	test_g1_0403	0161021	100	20	0	0	1	20	13498470	13498489	0.003	40.1
609256	test_g1_0723	0161061	100	21	0	0	1	21	46020150	46020170	0.000814	42.1
612422	test_g1_0119	0161031	100	20	0	0	1	20	6900868	6900887	0.003	40.1
615483	test_g1_0949	0160991	100	25	0	0	1	25	7021142	7021118	3.34e-06	50.1
616397	test_g1_0261	0161021	100	21	0	0	1	21	21218217	21218197	0.000814	42.1
617125	test_g1_0432	0160971	100	21	0	0	1	21	18015663	18015683	0.000814	42.1
619507	test_g1_0169	0161061	100	24	0	0	1	24	33786112	33786135	1.32e-05	48.1
626123	test_g1_0153	0160881	100	22	0	0	1	22	13014138	13014117	0.000206	44.1
627674	test_g1_0544	0160881	100	20	0	0	1	20	12154911	12154892	0.003	40.1
634098	test_g1_0034	0161001	100	20	0	0	1	20	3166812	3166793	0.003	40.1
634597	test_g1_0138	0161011	100	24	0	0	1	24	11718991	11719014	1.32e-05	48.1
636761	test_g1_0514	0160901	100	22	0	0	1	22	23654036	23654057	0.000206	44.1
637225	test_g1_1062	0160921	100	27	0	0	1	27	29221528	29221554	2.14e-07	54
639733	test_g1_0975	0160961	100	22	0	0	1	22	43869504	43869525	0.000206	44.1
640980	test_g1_0276	0160881	100	23	0	0	1	23	5182775	5182753	5.21e-05	46.1
642742	test_g1_0033	0160891	100	15	0	0	4	18	43004615	43004629	3.1	30.2
642943	test_g1_0950	0160921	100	17	0	0	8	24	30205997	30206013	0.2	34.2
643252	test_g1_0500	0160981	100	17	0	0	4	20	19145527	19145543	0.2	34.2
644070	test_g1_0470	0160881	100	21	0	0	1	21	24484905	24484925	0.000814	42.1
649998	test_g1_0133	0160941	100	19	0	0	1	19	22611334	22611316	0.013	38.2
650217	test_g1_0253	0160921	100	16	0	0	4	19	4075421	4075436	0.78	32.2
